2nd world war	World_War_II
usa	United_States_national_rugby_union_team
usa	United_States_nationality_law
usb	Universal_Serial_Bus
usc	South_Carolina_Gamecocks_men's_basketball
usc	Southern_California
usc	UEFA_Super_Cup
usc	USC_School_of_Cinematic_Arts
usc	United_Nations_Security_Council
usc	United_States_Congress
usc	United_States_Constitution
usc	University_of_California
usc	University_of_Southern_California
usc	WWE_United_States_Championship
ussr	Basketball_at_the_1980_Summer_Olympics
ussr	History_of_the_Soviet_Union_(1927–1953)
ussr	Kazakhstan
ussr	Operation_Barbarossa
ussr	Red_Army
ussr	Russia
ussr	Russian_Academy_of_Sciences
ussr	Soviet_Top_League
ussr	Soviet_Union
ussr	Soviet_Union_national_basketball_team
ussr	Supreme_Soviet_of_the_Soviet_Union
ussr	USSR_Chess_Championship
ussr	Ukrainian_Soviet_Socialist_Republic
ukraine	BC_Kyiv
ukraine	Eastern_Front_(World_War_II)
ukraine	Government_of_Ukraine
ukraine	History_of_Ukraine
ukraine	President_of_Ukraine
ukraine	Russian_Civil_War
ukraine	Russian_Empire
ukraine	The_Holocaust_in_Ukraine
ukraine	Ukraine
ukraine	Ukraine_national_football_team
ukraine	Ukrainian_Canadian
ukraine	Ukrainian_Insurgent_Army
ukraine	Ukrainian_Premier_League
ukraine	Ukrainian_Soviet_Socialist_Republic
ukraine	Ukrainian_Super_Cup
ukraine	Ukrainian_language
ukraine	Ukrainians
ukraine	Verkhovna_Rada
ukraine	Zakarpattia_Oblast
united	Cambridge_United_F.C.
united	D.C._United
united	Dundee_United_F.C.
united	Hartlepool_United_F.C.
united	Hereford_United_F.C.
united	Leeds_United_A.F.C.
united	Manchester_United_F.C.
united	Newcastle_United_F.C.
united	Oxford_United_F.C.
united	Peterborough_United_F.C.
united	Rotherham_United_F.C.
united	Scunthorpe_United_F.C.
united	Sheffield_United_F.C.
united	Southend_United_F.C.
united	Torquay_United_F.C.
united	United_Airlines
united	United_Church_of_Canada
united	United_Church_of_Christ
united	United_Press_International
united	West_Ham_United_F.C.
united	Acts_of_Union_1707
united	Acts_of_Union_1800
united	United_Principalities
united nations security council	Soviet_Union_and_the_United_Nations
united nations security council	United_Nations_Security_Council
united nations security council	United_Nations_Security_Council_Resolution_1973
united nations security council	United_Nations_Security_Council_veto_power
university	Aberystwyth_University
university	Azerbaijan_State_Economic_University
university	Bangor_University
university	Boston_University
university	Cambridge_University_Cricket_Club
university	Canadian_Interuniversity_Sport
university	Columbia_University
university	Division_I_(NCAA)
university	Drake_University
university	Edinburgh
university	Harvard_University
university	McGill_University
university	Moscow_State_University
university	Oxford_University_Cricket_Club
university	Oxford_University_Press
university	Princeton_University
university	Rice_University
university	Saint_Petersburg_State_University
university	Scholasticism
university	Stanford_University
university	University_College_London
university	University_of_Arkansas
university	University_of_Bologna
university	University_of_Cambridge
university	University_of_Chicago
university	University_of_Cincinnati
university	University_of_Constantinople
university	University_of_Edinburgh
university	University_of_Georgia
university	University_of_Glasgow
university	University_of_Leeds
university	University_of_Manchester
university	University_of_Minnesota
university	University_of_Notre_Dame
university	University_of_Oxford
university	University_of_Padua
university	University_of_Paris
university	University_of_Pennsylvania
university	University_of_Queensland
university	University_of_Rochester
university	University_of_Salamanca
university	University_of_Sheffield
university	University_of_Sydney
university	University_of_Texas_at_Austin
university	University_of_Toronto
university	University_of_Vienna
university	University_of_Waikato
university	Yale_University
university	Charles_University_in_Prague
university	Cornell_University
university	Ghent_University
university	History_of_European_research_universities
university	Keio_University
university	Leiden_University
university	National_Collegiate_Athletic_Association
university	National_University_of_Singapore
university	Nebraska_Cornhuskers
university	Santa_Clara_University
university	University_of_Connecticut
university	University_of_Florida
university	University_of_Groningen
university	University_of_Iowa
university	Vanderbilt_University
university of padua	Padua
university of padua	University_of_Padua
va	.va
va	Canada
va	Compilation_album
va	United_States_Department_of_Veterans_Affairs
va	Vatican_City
va	Vermont
va	Virgin_Atlantic
va	Virginia
va	Valencian
vancouver	Vancouver
vancouver	2010_Winter_Olympics
vancouver	2010_Winter_Olympics_opening_ceremony
vancouver	2010_Winter_Paralympics
vancouver	BC_Place
vancouver	British_Columbia
vancouver	CBUT-DT
vancouver	George_Vancouver
vancouver	Greater_Vancouver
vancouver	Grouse_Mountain
vancouver	Memphis_Grizzlies
vancouver	Metro_Vancouver
vancouver	Pacific_Coliseum
vancouver	Port_Metro_Vancouver
vancouver	Rogers_Arena
vancouver	SkyTrain_(Vancouver)
vancouver	Swangard_Stadium
vancouver	Vancouver_Canadians
vancouver	Vancouver_Canucks
vancouver	Vancouver_Canucks_(WHL)
vancouver	Vancouver_Grizzlies
vancouver	Vancouver_International_Airport
vancouver	Vancouver_Island
vancouver	Vancouver_Millionaires
vancouver	Vancouver_Police_Department
vancouver	Vancouver_Whitecaps_FC
viet nam	Vietnam
viet nam	Vietnam_War
vietnam	Vietnam
vietnam	Vietnam_War
vietnam	Cochinchina
vietnam	Communist_Party_of_Vietnam
vietnam	First_Indochina_War
vietnam	French_Indochina
vietnam	North_Vietnam
vietnam	Public_holidays_in_Vietnam
vietnam	South_Vietnam
vietnam	State_of_Vietnam
vietnam	Viet_Cong
vietnam	Vietnamese_Canadian
vietnam	Vietnamese_Demilitarized_Zone
vietnam	Vietnamese_language
vietnam	Vietnamese_people
voice	Human_voice
voice	Lead_vocalist
voice	Singing
valencia	Kingdom_of_Valencia
valencia	Valencia
valencia	Valencia_Airport
valencia	Valencia_CF
valencia	Valencian_Community
valley	Missouri_Valley_Conference
valley	Naugatuck_River_Valley
valley	San_Fernando_Valley
valley	Shenandoah_Valley
valley	Silicon_Valley
valley	Fox_Valley_(Illinois)
valley	Yosemite_Valley
value	Value_(economics)
vancouver bc	Vancouver
vatican	Apostolic_Palace
vatican	Cardinal_Secretary_of_State
vatican	Catholic_Church
vatican	Congregation_for_the_Oriental_Churches
vatican	First_Vatican_Council
vatican	Holy_See
vatican	Pontifical_Council_for_Promoting_Christian_Unity
vatican	Pope
vatican	Roman_Curia
vatican	Saint_Peter's_tomb
vatican	St._Peter's_Basilica
vatican	Vatican_City
vatican	Vatican_Hill
vatican	Vatican_Library
vatican	Vatican_Secret_Archives
vatican	Vatican_euro_coins
vatican	Vatican_lira
vatican ii	Second_Vatican_Council
venice	Kingdom_of_Lombardy–Venetia
venice	Republic_of_Genoa
venice	Republic_of_Venice
venice	Venice
venice	Venice_Film_Festival
venice	Venice_Marco_Polo_Airport
version	Cover_version
version	Hail_Mary
video stream	Streaming_media
vienna	Austria
vienna	Austria-Hungary
vienna	Austrian_Empire
vienna	Battle_of_Vienna
vienna	Congress_of_Vienna
vienna	Ernst-Happel-Stadion
vienna	Habsburg_Monarchy
vienna	Naturhistorisches_Museum
vienna	Red_Vienna
vienna	United_Nations_Office_at_Vienna
vienna	University_of_Vienna
vienna	Vienna
vienna	Vienna_Celtic_RFC
vienna	Vienna_Circle
vienna	Vienna_International_Airport
vienna	Vienna_International_Centre
vienna	Vienna_Secession
vienna	Vienna_State_Opera
vienna	Vienna_U-Bahn
vienna	Vienna_University_of_Technology
vienna	Vindobona
viking missions	Viking_program
virginia	1990_Virginia_Cavaliers_football_team
virginia	University_of_Virginia
virginia	Virginia
virginia	Virginia_Cavaliers_football
virginia	Virginia_Cavaliers_men's_basketball
virginia	Virginia_Military_Institute
virginia	West_Virginia
vladimir putin	Vladimir_Putin
w	1901_FA_Cup_Final
w	1920_FA_Charity_Shield
w	1921_FA_Cup_Final
w	1936_FA_Cup_Final
w	1960_Norwegian_Football_Cup
w	1961_FA_Cup_Final
w	1962_FA_Cup_Final
w	1963_European_Cup_Winners'_Cup_Final
w	1964_Norwegian_Football_Cup
w	1967_FA_Cup_Final
w	1968_European_Cup_Winners'_Cup_Final
w	1968_FA_Charity_Shield
w	1969_Intercontinental_Cup
w	1970_European_Cup_Winners'_Cup_Final
w	1971_Football_League_Cup_Final
w	1972_FA_Charity_Shield
w	1972_UEFA_Cup_Final
w	1973_Football_League_Cup_Final
w	1976_Football_League_Cup_Final
w	1979_American_League_Championship_Series
w	1981_FA_Cup_Final
w	1982_FA_Cup_Final
w	1984_UEFA_Cup_Final
w	1988_Supercoppa_Italiana
w	1991_FA_Cup_Final
w	1992_Supercoppa_Italiana
w	1993_Football_League_Cup_Final
w	1993_Supercoppa_Italiana
w	1994_Supercoppa_Italiana
w	1999_Football_League_Cup_Final
w	2003_Norwegian_Football_Cup
w	2003–04_UEFA_Champions_League
w	2004_Supercoppa_Italiana
w	2007_UEFA_Champions_League_Final
w	2007_UEFA_Super_Cup
w	2008_Football_League_Cup_Final
w	2011_Supercoppa_Italiana
w	2012_US_Open_–_Men's_Singles
w	2013_Australian_Open
w	FIFA_Club_World_Cup
w	George_W._Bush
w	Vienna
w	Wallachia
w	Warner_Bros._Records
w	Welsh_language
w	Whig_Party_(United_States)
w	Windows_Phone
w	Winger_(ice_hockey)
wa	Interstate_5_in_Washington
wa	Ultratop_50
wa	Wales
wa	Wallonia
wa	Washington_(state)
wa	Western_Australia
wales	Wales
wales	Wales_national_rugby_league_team
wales	Wales_national_rugby_union_team
wales	BBC_Cymru_Wales
wales	Cambrian_Mountains
wales	Canadians_of_Welsh_descent
wales	Church_in_Wales
wales	England_cricket_team
wales	First_Minister_of_Wales
wales	Flag_of_Wales
wales	Football_Association_of_Wales
wales	Historic_counties_of_Wales
wales	History_of_rugby_union_matches_between_England_and_Wales
wales	Jimmy_Wales
wales	NHS_Wales
wales	National_Assembly_for_Wales
wales	National_Library_of_Wales
wales	North_Wales
wales	Principality_of_Wales
wales	Rugby_Football_Union
wales	Rugby_league_in_Wales
wales	Secretary_of_State_for_Wales
wales	Snowdonia
wales	South_Wales
wales	The_Football_Association
wales	University_of_Wales
wales	Wales_national_football_team
wales	Welsh_English
wales	Welsh_Government
wales	Welsh_Premier_League
wales	Welsh_Rugby_Union
wales	Welsh_language
wales	Welsh_people
wba	Warner_Bros._Animation
wba	West_Bromwich_Albion_F.C.
wba	World_Boxing_Association
wba	World_Boxing_Council
wba	World_Boxing_Organization
weka	Weka_(machine_learning)
weka	Weka
wii	Wii
wii	World_War_II
will	Linebacker
will	Will_(philosophy)
will	Will_Davison
will	Will_Durant
will	Will_Smith
will	William_Shakespeare
will	Will_and_Testament_of_`Abdu'l-Bahá
windows	Microsoft_Windows
windows	Games_for_Windows
windows	Personal_computer
windows	Windows_7
windows	Windows_Phone
windows	Windows_XP
windows 7	Windows_7
wtc	World_Trade_Center
wtc	Wu-Tang_Clan
wwe	WWE
wwe	WWE_Championship
wwe	WWE_Hall_of_Fame
wwe	WWE_Tag_Team_Championship
washington	2001–02_Washington_Wizards_season
washington	Boeing_B-29_Superfortress
washington	Cascade_Range
washington	Federal_government_of_the_United_States
washington	Fort_Washington_(New_York)
washington	George_Washington
washington	George_Washington_University
washington	Harold_Washington
washington	Indigenous_peoples_of_the_Americas
washington	Interstate_5_in_Washington
washington	Lake_Washington
washington	Minnesota_Twins
washington	Plies_(rapper)
washington	Seattle
washington	Texas_Rangers_(baseball)
washington	U.S._state
washington	United_States
washington	United_States_Department_of_State
washington	University_of_Washington
washington	University_of_Washington_School_of_Law
washington	University_of_Washington_School_of_Medicine
washington	Virginia_Slims_of_Washington
washington	Washington_&_Jefferson_College
washington	Washington_(state)
washington	Washington_Capitals
washington	Washington_Huskies
washington	Washington_Huskies_men's_basketball
washington	Washington_Huskies_softball
washington	Washington_Nationals
washington	Washington_Redskins
washington	Washington_Street_(Boston)
washington	Washington_Territory
washington	Washington_Wizards
washington	Washington_and_Lee_University
washington	White_House
weather channel	The_Weather_Channel
web	Internet
web	Web_application
web	Web_browser
web	World_Wide_Web
web	Cloud_computing
wednesday	Sheffield_Wednesday_F.C.
white	Alan_White_(Yes_drummer)
white	Bill_White_(ice_hockey)
white	Caucasian_race
white	European_Canadian
white	Jeordie_White
white	John_White_(footballer_born_1937)
white	Non-Hispanic_Whites
white	Race_and_ethnicity_in_the_United_States_Census
white	Robin_White_(tennis)
white	White_American
white	White_British
white	White_Lantern_Corps
white	White_Mountains_(California)
white	White_Nile
white	White_Sea
white	White_movement
white	White_people
white	English_people
white	Europe
white	White_Volta
white nile	White_Nile
windows vista	Windows_Vista
windows vista	Microsoft_Windows
windows vista	Windows_XP
wisconsin	Fox_Sports_Wisconsin
wisconsin	Governor_of_Wisconsin
wisconsin	Last_glacial_period
wisconsin	U.S._state
wisconsin	University_of_Wisconsin–Madison
wisconsin	Wisconsin
wisconsin	Wisconsin_Badgers
wisconsin	Wisconsin_Badgers_football
wisconsin	Wisconsin_Badgers_men's_basketball
wisconsin	Wisconsin_Badgers_women's_ice_hockey
work	Department_for_Work_and_Pensions
work	Employment
work	Epic_Records
work	Manual_labour
work	Literature
work	Musical_composition
work	Roots_(TV_miniseries)
writer	Author
writer	Composer
writer	Screenwriter
writer	Songwriter
writer	Writer
writer	Academy_Award_for_Best_Writing_(Original_Screenplay)
writer	CD-RW
writer	English_literature
writer	Film_director
writer	Grant_Morrison
writer	Literature
writer	Persian_literature
writer	Russian_literature
writers	Author
writers	Composer
writers	Screenwriter
writers	Songwriter
writers	Writer
writers	Sports_journalism
xm	XM_Satellite_Radio
xbox	Microsoft
xbox	Xbox_360
yahoo	Yahoo!
you give me something	You_Give_Me_Something
yugoslavia	Breakup_of_Yugoslavia
yugoslavia	International_Criminal_Tribunal_for_the_former_Yugoslavia
yugoslavia	Kingdom_of_Yugoslavia
yugoslavia	Serbia
yugoslavia	Serbia_and_Montenegro
yugoslavia	Serbia_national_football_team
yugoslavia	Socialist_Federal_Republic_of_Yugoslavia
yugoslavia	Yugoslav_Partisans
yugoslavia	Yugoslavia
yugoslavia	Yugoslavia_national_football_team
zach randolph	Zach_Randolph
zanzibar	52nd_Street_(album)
zanzibar	Abeid_Amani_Karume_International_Airport
zanzibar	People's_Republic_of_Zanzibar_and_Pemba
zanzibar	Stone_Town
zanzibar	Sultanate_of_Zanzibar
zanzibar	Zanzibar
zanzibar	Zanzibar_City
zanzibar	Zanzibar_Football_Association
zanzibar	Zanzibar_Premier_League
zimbabwe	Zimbabwe
zurich	ETH_Zurich
zurich	Zurich
zurich	Zurich_Airport
behavior	Human_behavior
civil court	Civil_law_(common_law)
colonists	Colonia_(Roman)
colonists	Colony
colonists	European_colonization_of_the_Americas
colonists	Thirteen_Colonies
debit	Debit_card
football game	American_football
football game	Penn_State_Nittany_Lions_football
